source_report,report_date,commodity,variety,organic,market_location,district,package,grade,size_description,low_price,high_price,mostly_low,mostly_high,demand,market_tone,supply_tone,commodity_comments
IX_FV120,03/13/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,extra large,16.95,18.95,18.95,,MODERATE,"Green slightly higher, others about steady.",,Extra services included.
IX_FV120,03/13/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,11 lb cartons,N/A,jumbo,12.95,14.95,,,MODERATE,"Green slightly higher, others about steady.",,Extra services included.
IX_FV120,03/13/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,11 lb cartons,N/A,large,8.95,10.95,,,MODERATE,"Green slightly higher, others about steady.",,Extra services included.
IX_FV120,03/13/2025,"Peppers, Jalapeno",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.37,0.47,0.40,0.43,MODERATE,Slightly Lower,,Extra services included. Wide range in quality and condition.
IX_FV120,03/13/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,small-medium,6.95,8.95,,,MODERATE,"Green slightly higher, others about steady.",,Extra services included.
IX_FV120,03/13/2025,"Peppers, Serrano",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.48,0.58,0.48,0.53,Good at slightly lower prices.,Slightly Lower,,Extra services included.
IX_FV120,03/13/2025,"Peppers, Poblano",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.75,0.9,0.78,0.85,GOOD,About Steady,,Extra services included.
IX_FV120,03/12/2025,"Tomatoes, Grape Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,flats 12 1-pint containers with lids,N/A,N/A,5.66,5.95,5.66,,MODERATE,About Steady,FAIRLY HEAVY,Extra services included.
IX_FV120,03/12/2025,"Peppers, Jalapeno",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.4,0.53,0.43,0.45,Good at slightly lower prices.,Slightly Lower,,Extra services included. Wide range in quality and condition.
IX_FV120,03/12/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,11 lb cartons,N/A,extra large,9.95,11.95,,,MODERATE,"Red 11 Pound about steady, others slightly lower.",,Extra services included.
IX_FV120,03/12/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,small-medium,6.95,8.95,,,MODERATE,"Red 11 Pound about steady, others slightly lower.",,Extra services included.
IX_FV120,03/12/2025,"Peppers, Mixed Mini Sweet Types",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons 12 1-lb film bags,N/A,N/A,7.95,10.95,7.95,9.95,FAIRLY LIGHT,About Steady,,Extra services included.
IX_FV120,03/12/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,jumbo,16.95,18.95,,,MODERATE,"Red 11 Pound about steady, others slightly lower.",,Extra services included.
IX_FV120,03/12/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,11 lb cartons,N/A,large,8.95,10.95,,,MODERATE,"Red 11 Pound about steady, others slightly lower.",,Extra services included.
IX_FV120,03/12/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,irregular size,14.95,18.95,,,MODERATE,"Red 11 Pound about steady, others slightly lower.",,Extra services included.
IX_FV120,03/12/2025,"Peppers, Poblano",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.75,0.9,0.78,0.85,GOOD,Slightly Higher,,Extra services included.
IX_FV120,03/12/2025,"Peppers, Serrano",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.5,0.6,0.5,0.56,GOOD,Slightly Higher,,Extra services included.
IX_FV120,03/12/2025,"Peppers, Anaheim",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.63,0.75,0.67,0.71,GOOD,Higher,,Extra services included.
IX_FV120,03/12/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,medium,9.95,11.95,,,MODERATE,"Red 11 Pound about steady, others slightly lower.",,Extra services included.
IX_FV120,03/11/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,large,16.95,18.95,16.95,,"Orange 11 Pound good, others moderate.","Green and Red 11 Pound about steady, others slightly higher.",,Extra services included.
IX_FV120,03/11/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,medium-large,16.95,18.95,,,"Orange 11 Pound good, others moderate.","Green and Red 11 Pound about steady, others slightly higher.",,Extra services included.
IX_FV120,03/11/2025,"Peppers, Serrano",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.45,0.55,0.47,0.50,Good at slightly lower prices.,Slightly Lower,,Extra services included.
IX_FV120,03/11/2025,"Tomatoes, Grape Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,20 lb cartons loose,N/A,N/A,10.18,10.95,,,MODERATE,About Steady,FAIRLY HEAVY,Extra services included.
IX_FV120,03/11/2025,"Peppers, Anaheim",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.59,0.67,0.59,0.63,GOOD,About Steady,,Extra services included.
IX_FV120,03/11/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,small-medium,7.95,9.95,,,"Orange 11 Pound good, others moderate.","Green and Red 11 Pound about steady, others slightly higher.",,Extra services included.
IX_FV120,03/11/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,11 lb cartons,N/A,jumbo,12.95,14.95,14.95,,"Orange 11 Pound good, others moderate.","Green and Red 11 Pound about steady, others slightly higher.",,Extra services included.
IX_FV120,03/11/2025,"Peppers, Poblano",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.65,0.78,0.68,0.73,GOOD,About Steady,,Extra services included.
IX_FV120,03/11/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,11 lb cartons,N/A,extra large,10.95,12.95,,,"Orange 11 Pound good, others moderate.","Green and Red 11 Pound about steady, others slightly higher.",,Extra services included.
IX_FV120,03/11/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,medium,10.95,12.95,,,"Orange 11 Pound good, others moderate.","Green and Red 11 Pound about steady, others slightly higher.",,Extra services included.
IX_FV120,03/11/2025,"Peppers, Jalapeno",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.4,0.53,0.45,0.48,GOOD,About Steady,,Extra services included. Wide range in quality and condition.
IX_FV120,03/11/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,irregular size,16.95,18.95,,,"Orange 11 Pound good, others moderate.","Green and Red 11 Pound about steady, others slightly higher.",,Extra services included.
IX_FV120,03/11/2025,"Peppers, Mixed Mini Sweet Types",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons 12 1-lb film bags,N/A,N/A,6.95,10.95,7.95,9.95,MODERATE,About Steady,,Extra services included.
IX_FV120,03/10/2025,"Tomatoes, Grape Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,20 lb cartons loose,N/A,N/A,10.18,10.95,,,MODERATE,About Steady,FAIRLY HEAVY,Extra services included.
IX_FV120,03/10/2025,"Peppers, Anaheim",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.59,0.67,0.59,0.63,GOOD,About Steady,,Extra services included.
IX_FV120,03/10/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,large,16.95,18.95,,,"Green and Orange 11 Pound good, others moderate.","Red 15 Pound about steady, others slightly higher.",,Extra services included.
IX_FV120,03/10/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,medium-large,15.95,17.95,,,"Green and Orange 11 Pound good, others moderate.","Red 15 Pound about steady, others slightly higher.",,Extra services included.
IX_FV120,03/10/2025,"Peppers, Mixed Mini Sweet Types",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons 12 1-lb film bags,N/A,N/A,6.95,10.95,7.95,9.95,MODERATE,About Steady,,Extra services included.
IX_FV120,03/10/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,extra large,18.95,20.95,,,"Green and Orange 11 Pound good, others moderate.","Red 15 Pound about steady, others slightly higher.",,Extra services included.
IX_FV120,03/10/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,irregular size,14.95,16.95,,,"Green and Orange 11 Pound good, others moderate.","Red 15 Pound about steady, others slightly higher.",,Extra services included.
IX_FV120,03/10/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,jumbo,18.95,20.95,,,"Green and Orange 11 Pound good, others moderate.","Red 15 Pound about steady, others slightly higher.",,Extra services included.
IX_FV120,03/10/2025,"Peppers, Jalapeno",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.4,0.53,0.45,0.48,GOOD,Slightly Higher,,Extra services included. Wide range in quality and condition.
IX_FV120,03/10/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,small-medium,8.95,10.95,,,"Green and Orange 11 Pound good, others moderate.","Red 15 Pound about steady, others slightly higher.",,Extra services included.
IX_FV120,03/10/2025,"Peppers, Serrano",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.48,0.55,0.50,0.53,GOOD,Slightly Higher,,Extra services included.
IX_FV120,03/10/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,medium,10.95,12.95,12.95,12.95,"Green and Orange 11 Pound good, others moderate.","Red 15 Pound about steady, others slightly higher.",,Extra services included.
IX_FV120,03/10/2025,"Peppers, Poblano",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.6,0.77,0.68,0.73,MODERATE,Slightly Lower,,Extra services included.
IX_FV120,03/07/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,jumbo,16.95,18.95,,,"Green good, others moderate.","Red and Orange 11 Pound slightly higher, others about steady.",,Extra services included.
IX_FV120,03/07/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,11 lb cartons,N/A,large,7.95,9.95,,,"Green good, others moderate.","Red and Orange 11 Pound slightly higher, others about steady.",,Extra services included.
IX_FV120,03/07/2025,"Peppers, Jalapeno",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.4,0.53,0.42,0.46,GOOD,Slightly Higher,,Extra services included. Wide range in quality and condition.
IX_FV120,03/07/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,small-medium,6.95,8.95,,,"Green good, others moderate.","Red and Orange 11 Pound slightly higher, others about steady.",,Extra services included.
IX_FV120,03/07/2025,"Tomatoes, Grape Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,flats 12 1-pint containers with lids,N/A,N/A,5.66,5.66,,,MODERATE,"Loose slightly higher, pint about steady.",FAIRLY HEAVY,Extra services included.
IX_FV120,03/07/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,11 lb cartons,N/A,extra large,8.95,10.95,,,"Green good, others moderate.","Red and Orange 11 Pound slightly higher, others about steady.",,Extra services included.
IX_FV120,03/07/2025,"Peppers, Anaheim",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.59,0.67,0.59,0.63,GOOD,Slightly Higher,,Extra services included.
IX_FV120,03/07/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,medium,10.95,12.95,,,"Green good, others moderate.","Red and Orange 11 Pound slightly higher, others about steady.",,Extra services included.
IX_FV120,03/07/2025,"Peppers, Mixed Mini Sweet Types",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons 12 1-lb film bags,N/A,N/A,6.95,10.95,7.95,9.95,MODERATE,Slightly Lower,,Extra services included.
IX_FV120,03/07/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,irregular size,12.95,15.95,,,"Green good, others moderate.","Red and Orange 11 Pound slightly higher, others about steady.",,Extra services included.
IX_FV120,03/07/2025,"Peppers, Poblano",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.7,0.85,0.73,0.73,FAIRLY GOOD,Slightly Higher,,Extra services included.
IX_FV120,03/07/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,medium-large,14.95,16.95,,,"Green good, others moderate.","Red and Orange 11 Pound slightly higher, others about steady.",,Extra services included.
IX_FV120,03/07/2025,"Peppers, Serrano",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.45,0.55,0.48,0.53,FAIRLY GOOD,Slightly Higher,,Extra services included.
IX_FV120,03/06/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,jumbo,16.95,18.95,,,"Green good, others moderate.","Green slightly higher, others about steady.",,Extra services included.
IX_FV120,03/06/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,11 lb cartons,N/A,large,6.95,8.95,,,"Green good, others moderate.","Green slightly higher, others about steady.",,Extra services included.
IX_FV120,03/06/2025,"Peppers, Jalapeno",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.37,0.45,0.40,0.42,FAIRLY GOOD,Slightly Higher,,Extra services included. Wide range in quality and condition.
IX_FV120,03/06/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,small-medium,6.95,8.95,,,"Green good, others moderate.","Green slightly higher, others about steady.",,Extra services included.
IX_FV120,03/06/2025,"Tomatoes, Grape Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,flats 12 1-pint containers with lids,N/A,N/A,5.66,5.66,,,MODERATE,Lower,FAIRLY HEAVY,Extra services included.
IX_FV120,03/06/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,medium-large,14.95,16.95,,,"Green good, others moderate.","Green slightly higher, others about steady.",,Extra services included.
IX_FV120,03/06/2025,"Peppers, Poblano",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.65,0.78,0.65,0.73,FAIRLY GOOD,Higher,,Extra services included.
IX_FV120,03/06/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,irregular size,9.95,10.95,,,"Green good, others moderate.","Green slightly higher, others about steady.",,Extra services included.
IX_FV120,03/06/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,15 lb cartons,N/A,extra large,8.95,10.95,,,"Green good, others moderate.","Green slightly higher, others about steady.",,Extra services included.
IX_FV120,03/06/2025,"Peppers, Mixed Mini Sweet Types",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons 12 1-lb film bags,N/A,N/A,7.95,10.95,,,MODERATE,Slightly Lower,,Extra services included.
IX_FV120,03/06/2025,"Peppers, Anaheim",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.55,0.63,0.55,0.59,FAIRLY GOOD,Slightly Higher,,Extra services included.
IX_FV120,03/06/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,medium,10.95,12.95,,,"Green good, others moderate.","Green slightly higher, others about steady.",,Extra services included.
IX_FV120,03/06/2025,"Peppers, Serrano",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.45,0.55,0.45,0.48,MODERATE,Slightly Lower,,Extra services included.
IX_FV120,03/05/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,jumbo,15.95,17.95,,,MODERATE,Higher,,"Extra services included. Wide range in price, quality and condition."
IX_FV120,03/05/2025,"Peppers, Mixed Mini Sweet Types",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons 12 1-lb film bags,N/A,N/A,7.95,11.95,,,MODERATE,Higher,,"Extra services included. Wide range in price, quality and condition. Some sales shipped open with price to be established later."
IX_FV120,03/05/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,extra large,15.95,17.95,,,MODERATE,Higher,,"Extra services included. Wide range in price, quality and condition."
IX_FV120,03/05/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,irregular size,12.95,14.95,,,MODERATE,Higher,,"Extra services included. Wide range in price, quality and condition."
IX_FV120,03/05/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,11 lb cartons,N/A,large,9.95,11.95,,,MODERATE,Higher,,"Extra services included. Wide range in price, quality and condition."
IX_FV120,03/05/2025,"Tomatoes, Grape Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,20 lb cartons loose,N/A,N/A,12.72,12.72,,,MODERATE,Higher,FAIRLY HEAVY,Extra services included.
IX_FV120,03/05/2025,"Peppers, Anaheim",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.5,0.6,0.55,0.55,MODERATE,About Steady,,Extra services included.
IX_FV120,03/05/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,medium,8.95,10.95,,,MODERATE,Higher,,"Extra services included. Wide range in price, quality and condition."
IX_FV120,03/05/2025,"Peppers, Jalapeno",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.37,0.45,0.40,0.40,MODERATE,Higher,,"Extra services included. Wide range in price, quality and condition."
IX_FV120,03/05/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,small-medium,5.95,7.95,,,MODERATE,Higher,,"Extra services included. Wide range in price, quality and condition."
IX_FV120,03/05/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,medium-large,14.95,16.95,,,MODERATE,Higher,,"Extra services included. Wide range in price, quality and condition."
IX_FV120,03/05/2025,"Peppers, Poblano",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.55,0.65,0.60,0.60,MODERATE,About Steady,,Extra services included.
IX_FV120,03/05/2025,"Peppers, Serrano",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.48,0.55,0.48,0.50,MODERATE,About Steady,,Extra services included.
IX_FV120,03/04/2025,"Peppers, Poblano",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,N/A,0.55,0.65,0.6,0.6,MODERATE,Slightly Higher,,Extra services included.
IX_FV120,03/04/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,jumbo,12.95,14.95,,,"Green moderate, others fairly light.","Orange 11 Pound slightly lower, others about steady.",,Extra services included.
IX_FV120,03/04/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,11 lb cartons,N/A,large,5.95,7.95,5.95,6.95,"Green moderate, others fairly light.","Orange 11 Pound slightly lower, others about steady.",,Extra services included.
IX_FV120,03/04/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,15 lb cartons,N/A,extra large,5.95,7.95,,,"Green moderate, others fairly light.","Orange 11 Pound slightly lower, others about steady.",,Extra services included.
IX_FV120,03/04/2025,"Peppers, Mixed Mini Sweet Types",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,cartons 12 1-lb film bags,N/A,N/A,6.95,9.95,,,FAIRLY LIGHT,Lower,,Extra services included. Some sales shipped open with price to be established later.
IX_FV120,03/04/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,irregular size,6.95,8.95,,,"Green moderate, others fairly light.","Orange 11 Pound slightly lower, others about steady.",,Extra services included.
IX_FV120,03/04/2025,"Peppers, Bell Type",N/A,N,Nogales FOB SC,MEXICO CROSSINGS THROUGH NOGALES ARIZONA,1 1/9 bushel cartons,N/A,medium,7.95,8.95,,,"Green moderate, others fairly light.","Orange 11 Pound slightly lower, others about steady.",,Extra services included.
